country,owner_age,attitude_stable_business_environment,attitude_worried_shutdown,compliance_income_tax,perception_insurance_doesnt_cover_losses,perception_cannot_afford_insurance,personal_income,business_expenses,business_turnover,business_age_years,motor_vehicle_insurance,has_mobile_money,current_problem_cash_flow,has_cellphone,owner_sex,offers_credit_to_customers,attitude_satisfied_with_achievement,has_credit_card,keeps_financial_records,perception_insurance_companies_dont_insure_businesses_like_yours,perception_insurance_important,has_insurance,covid_essential_service,attitude_more_successful_next_year,problem_sourcing_money,marketing_word_of_mouth,has_loan_account,has_internet_banking,has_debit_card,future_risk_theft_stock,business_age_months,medical_insurance,funeral_insurance,motivation_make_more_money,uses_friends_family_savings,uses_informal_lender,record_keeping_ord,financial_formality_index,insurance_coverage_score,attitude_optimism_score,financial_access_score,has_insurance_bin,medical_insurance_bin,funeral_insurance_bin,motor_vehicle_insurance_bin,has_credit_card_bin,insurance_count,insurance_age,insurance_ratio,profit_margin,has_loan_account_bin,debt_ratio,age_country,owner_age_country_A,owner_age_country_B,owner_age_country_C,insurance_country,has_insurance_country_D,total_economic_capacity,cash_flow_ratio,credit_intensity,digital_finance_score,financial_strength_index,financial_access_country,high_compliance_record,insurance_country_weighted
B,36,Yes,No,No,No,Yes,4800.0,2000.0,3000.0,3.0,Never had,Have now,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,,Unknown,Unknown,No,Used to have but don’t have now,Used to have but don’t have now,0.0,1,0,1.25,2.0,,,,0.0,,0.0,0.0,0.0,0.33333333322222225,,0.0,72,0,36,0,,,7800.0,1.4992503748125936,0,0,1,0.9,0,0.0
A,50,Yes,No,No,Don't know,Yes,1650.0,350.0,24000.0,10.0,Never had,Have now,Yes,Yes,Female,"Yes, sometimes",No,Never had,"Yes, always",Don't know,Yes,No,No,Yes,Yes,Yes,Have now,Never had,Never had,Unknown,4.0,Never had,Have now,Unknown,Never had,Used to have but don’t have now,3.0,2,1,1.5,4.0,0.0,0.0,1.0,0.0,0.0,1.0,50.0,0.2,0.9854166666256077,1.0,0.0041666666664930555,50,50,0,0,0.0,0.0,25650.0,68.37606837606837,2,0,2,2.0,0,1.0
B,52,Yes,No,No,Don't know,Yes,2000.0,150.0,3500.0,2.0,Never had,Have now,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Don't know,Yes,Yes,Yes,Unknown,Unknown,Unknown,Unknown,,Unknown,Unknown,Yes,Used to have but don’t have now,Used to have but don’t have now,0.0,1,0,1.25,2.0,,,,0.0,,0.0,0.0,0.0,0.9571428568693878,,0.0,104,0,52,0,,,5500.0,23.178807947019866,0,0,1,0.9,0,0.0
C,65,Yes,Yes,No,No,No,1400000.0,10200000.0,16800000.0,26.0,Unknown,Have now,No,Yes,Male,"Yes, sometimes",Yes,Never had,Yes,No,Yes,No,Unknown,Yes,No,No,Never had,Never had,Have now,No,,Unknown,Unknown,No,Unknown,Unknown,2.0,2,0,2.0,4.0,0.0,,,,0.0,0.0,0.0,0.0,0.39285714285711953,0.0,0.0,195,0,0,65,0.0,0.0,18200000.0,1.6470586620530723,1,1,1,1.6,0,0.0
C,42,No,No,No,Don't know,Don't know,900000.0,150000.0,700000.0,2.0,Unknown,Never had,No,No,Male,"Yes, sometimes",No,Never had,Yes,No,Yes,No,Unknown,Yes,Yes,No,Never had,Never had,Never had,No,,Unknown,Unknown,No,Unknown,Unknown,2.0,0,0,1.25,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.7857142857131633,0.0,0.0,126,0,0,42,0.0,0.0,1600000.0,4.666635555762961,1,0,1,0.0,0,0.0
C,30,Yes,No,No,No,No,700000.0,300000.0,8400000.0,5.0,Unknown,Have now,Yes,No,Male,No,Yes,Never had,Yes,No,Yes,No,Unknown,Yes,No,Yes,Never had,Never had,Have now,Yes,,Unknown,Unknown,Yes,Unknown,Unknown,2.0,2,0,1.75,4.0,0.0,,,,0.0,0.0,0.0,0.0,0.9642857142855995,0.0,0.0,90,0,0,30,0.0,0.0,9100000.0,27.999906666977775,0,1,1,1.6,0,0.0
D,58,Yes,No,No,No,No,300.0,1800.0,3600.0,35.0,Never had,Unknown,Unknown,Yes,Female,"Yes, sometimes",No,Never had,No,No,No,No,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,2.0,Never had,Never had,Unknown,Unknown,Unknown,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4999999998611111,,0.0,232,0,0,0,0.0,0.0,3900.0,1.9988895058300944,1,0,1,0.0,0,0.0
B,29,Yes,No,No,No,Yes,1500.0,500.0,1000.0,2.0,Never had,Have now,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Don't know,Yes,Yes,Yes,Unknown,Unknown,Unknown,Yes,,Unknown,Unknown,No,Used to have but don’t have now,Used to have but don’t have now,0.0,1,0,1.25,2.0,,,,0.0,,0.0,0.0,0.0,0.4999999995,,0.0,58,0,29,0,,,2500.0,1.996007984031936,0,0,1,0.9,0,0.0
B,78,Yes,Yes,No,Don't know,Yes,3500.0,300.0,1600.0,27.0,Never had,Have now,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,No,No,Yes,Unknown,Unknown,Unknown,Unknown,,Unknown,Unknown,Yes,Used to have but don’t have now,Used to have but don’t have now,0.0,1,0,1.25,2.0,,,,0.0,,0.0,0.0,0.0,0.8124999994921874,,0.0,156,0,78,0,,,5100.0,5.3156146179401995,0,0,1,0.9,0,0.0
A,55,Yes,No,No,No,Yes,5750.0,50000.0,60000.0,10.0,Never had,Have now,Yes,Yes,Male,"Yes, sometimes",Yes,Never had,"Yes, sometimes",No,Yes,No,Yes,Yes,Yes,Unknown,Used to have but don’t have now,Never had,Never had,Unknown,4.0,Never had,Have now,Unknown,Never had,Used to have but don’t have now,0.0,1,1,1.75,2.0,0.0,0.0,1.0,0.0,0.0,1.0,55.0,0.2,0.16666666666388888,0.0,0.0,55,55,0,0,0.0,0.0,65750.0,1.1999760004799904,1,0,1,1.0,0,1.0
D,39,Don’t know or N/A,Yes,Don’t know,No,Yes,,,,2.0,Never had,Unknown,Yes,Yes,Male,No,No,Never had,No,No,Yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,1.0,Never had,Never had,Unknown,Unknown,Unknown,1.0,0,0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,156,0,0,0,0.0,0.0,0.0,,0,0,0,0.0,0,0.0
D,20,Yes,No,No,No,Yes,15.0,120.0,180.0,2.0,Never had,Unknown,Unknown,No,Female,"Yes, sometimes",Yes,Never had,No,No,Yes,No,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,4.0,Never had,Never had,Unknown,Unknown,Unknown,1.0,0,0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333314814815,,0.0,80,0,0,0,0.0,0.0,195.0,1.487603305785124,1,0,1,0.0,0,0.0
B,43,Don’t know or N/A,No,No,Don't know,No,22000.0,12500.0,17000.0,20.0,Never had,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Unknown,Used to have but don’t have now,Used to have but don’t have now,Have now,Unknown,,Unknown,Unknown,No,Never had,Used to have but don’t have now,0.0,1,0,0.75,2.0,,,,0.0,,0.0,0.0,0.0,0.26470588233737025,0.0,0.0,86,0,43,0,,,39000.0,1.3598912087033037,0,1,1,0.9,0,0.0
C,49,No,Yes,No,No,Don't know,778000.0,5000000.0,9250000.0,4.0,Unknown,Have now,No,No,Male,No,Yes,Have now,Yes,No,Yes,No,Unknown,Yes,Yes,No,Never had,Never had,Never had,Yes,,Unknown,Unknown,Yes,Unknown,Unknown,2.0,2,0,1.75,4.0,0.0,,,,1.0,1.0,49.0,0.2,0.4594594594594098,0.0,0.0,147,0,0,49,0.0,0.0,10028000.0,1.849999630000074,1,1,1,1.6,0,0.8
D,45,Yes,No,Yes,No,Yes,700.0,6000.0,14400.0,3.0,Have now,Unknown,Yes,Yes,Male,No,Yes,Never had,"Yes, always",No,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,5.0,Used to have but don’t have now,Have now,Unknown,Unknown,Unknown,3.0,0,2,1.25,0.0,0.0,1.0,1.0,1.0,0.0,3.0,135.0,0.6,0.5833333332928241,,0.0,180,0,0,0,0.0,0.0,15100.0,2.3996000666555575,0,0,1,0.0,1,2.0999999999999996
B,28,Yes,Yes,No,No,No,2000.0,97.0,2000.0,7.0,Never had,Have now,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,Yes,No,Yes,Unknown,Unknown,Unknown,Unknown,,Unknown,Unknown,No,Used to have but don’t have now,Used to have but don’t have now,0.0,1,0,1.5,2.0,,,,0.0,,0.0,0.0,0.0,0.9514999995242499,,0.0,56,0,28,0,,,4000.0,20.408163265306122,0,0,1,0.9,0,0.0
D,54,Yes,No,No,Don't know,Don't know,2000.0,1500.0,2000.0,18.0,Never had,Unknown,Unknown,Yes,Male,"Yes, always",Yes,Never had,"Yes, always",Don't know,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,0.0,Never had,Never had,Unknown,Unknown,Unknown,3.0,0,0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.249999999875,,0.0,216,0,0,0,0.0,0.0,4000.0,1.3324450366422385,1,0,1,0.0,0,0.0
C,39,No,Yes,No,Yes,No,12000000.0,12600000.0,8400000.0,6.0,Have now,Have now,No,No,Male,"Yes, sometimes",No,Never had,Yes,No,Yes,Yes,Unknown,Yes,Yes,No,Have now,Have now,Have now,No,,Never had,Never had,No,Unknown,Unknown,2.0,4,1,1.5,8.0,1.0,0.0,0.0,1.0,0.0,2.0,78.0,0.4,-0.49999999999994044,1.0,1.1904761904760487e-05,117,0,0,39,3.0,0.0,20400000.0,0.666666613756618,2,2,2,3.2,0,1.6
A,72,Yes,Yes,No,Yes,Yes,600.0,1500.0,3000.0,0.0,Never had,Have now,Yes,Yes,Female,"Yes, sometimes",No,Never had,No,Yes,No,No,No,Yes,Yes,Yes,Have now,Never had,Never had,Unknown,10.0,Never had,Never had,Unknown,Never had,Never had,1.0,2,0,1.75,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4999999998333334,1.0,0.03333333332222222,72,72,0,0,0.0,0.0,3600.0,1.9986675549633577,2,0,2,2.0,0,0.0
A,53,Yes,No,No,No,Yes,3600.0,7000.0,12000.0,1.0,Never had,Have now,Yes,Yes,Female,"Yes, always",Yes,Never had,"Yes, sometimes",No,Yes,No,Don't know,Yes,Yes,Yes,Have now,Never had,Have now,Unknown,11.0,Never had,Have now,Unknown,Never had,Never had,0.0,3,1,1.75,6.0,0.0,0.0,1.0,0.0,0.0,1.0,53.0,0.2,0.41666666663194446,1.0,0.008333333332638889,53,53,0,0,0.0,0.0,15600.0,1.714040851306956,2,1,2,3.0,0,1.0
B,18,Yes,No,No,No,No,450.0,250.0,450.0,0.0,Never had,Have now,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Don't know,Yes,No,Yes,Unknown,Unknown,Unknown,Yes,,Unknown,Unknown,Yes,Used to have but don’t have now,Used to have but don’t have now,0.0,1,0,1.25,2.0,,,,0.0,,0.0,0.0,0.0,0.44444444345679013,,0.0,36,0,18,0,,,900.0,1.792828685258964,0,0,1,0.9,0,0.0
C,23,Don’t know or N/A,No,No,Don't know,Don't know,600000.0,200000.0,300000.0,3.0,Unknown,Have now,No,No,Male,No,No,Never had,No,Don?t know / doesn?t apply,No,No,Unknown,Yes,No,No,Never had,Never had,Never had,No,,Unknown,Unknown,No,Unknown,Unknown,1.0,1,0,1.0,2.0,0.0,,,,0.0,0.0,0.0,0.0,0.3333333333322222,0.0,0.0,69,0,0,23,0.0,0.0,900000.0,1.4999925000374998,0,0,1,0.8,0,0.0
C,37,Yes,Don’t know or N/A,No,Don't know,Yes,250000.0,70000.0,2400000.0,1.0,Unknown,Have now,No,Yes,Female,"Yes, sometimes",No,Never had,No,Don?t know / doesn?t apply,Yes,No,Unknown,Don't know,No,No,Never had,Never had,Have now,No,,Unknown,Unknown,Yes,Unknown,Unknown,1.0,2,0,0.75,4.0,0.0,,,,0.0,0.0,0.0,0.0,0.9708333333329289,0.0,0.0,111,0,0,37,0.0,0.0,2650000.0,34.2852244967929,1,1,1,1.6,0,0.0
A,59,No,Yes,No,Yes,Yes,500.0,70.0,150.0,3.0,Never had,Never had,0,Yes,Female,No,No,Never had,No,Yes,No,No,No,No,Unknown,Unknown,Never had,Never had,Never had,Unknown,5.0,Never had,Never had,Unknown,Never had,Never had,1.0,0,0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5333333297777778,0.0,0.0,59,59,0,0,0.0,0.0,650.0,2.112676056338028,0,0,1,0.0,0,0.0
D,55,No,No,No,No,Yes,300.0,4320.0,4800.0,20.0,Never had,Unknown,Unknown,Yes,Male,No,No,Never had,No,No,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,6.0,Never had,Never had,Unknown,Unknown,Unknown,1.0,0,0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999999997916666,,0.0,220,0,0,0,0.0,0.0,5100.0,1.11085396898866,0,0,1,0.0,0,0.0
C,24,Yes,Yes,Don’t know,No,Don't know,580000.0,50000.0,7000000.0,,Unknown,Have now,No,No,Female,"Yes, sometimes",Don't know,Never had,No,Don?t know / doesn?t apply,Yes,No,Unknown,Yes,No,Yes,Never had,Never had,Never had,No,2.0,Unknown,Unknown,No,Unknown,Unknown,1.0,1,0,1.5,2.0,0.0,,,,0.0,0.0,0.0,0.0,0.992857142857001,0.0,0.0,72,0,0,24,0.0,0.0,7580000.0,139.9972000559989,1,0,1,0.8,0,0.0
B,69,Yes,Yes,No,Don't know,Yes,40.0,50.0,140.0,25.0,Never had,Have now,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,No,No,Yes,Unknown,Unknown,Unknown,Yes,,Unknown,Unknown,Yes,Used to have but don’t have now,Never had,0.0,1,0,1.25,2.0,,,,0.0,,0.0,0.0,0.0,0.6428571382653062,,0.0,138,0,69,0,,,180.0,2.7450980392156863,0,0,1,0.9,0,0.0
A,35,No,No,Yes,No,No,800.0,3500.0,4000.0,4.0,Never had,Have now,0,Yes,Female,No,No,Never had,"Yes, always",Yes,Yes,No,No,Don’t know or N/A,Unknown,Yes,Never had,Never had,Have now,Unknown,2.0,Have now,Have now,Unknown,Never had,Never had,3.0,2,2,0.75,4.0,0.0,1.0,1.0,0.0,0.0,2.0,70.0,0.4,0.12499999996875,0.0,0.0,35,35,0,0,0.0,0.0,4800.0,1.1425307055127107,0,1,1,2.0,1,2.0
B,63,Yes,Yes,No,Don't know,Don't know,500.0,120.0,440.0,2.0,Never had,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Don't know,Yes,No,Yes,Unknown,Unknown,Unknown,Unknown,,Unknown,Unknown,No,Used to have but don’t have now,Used to have but don’t have now,0.0,0,0,1.5,0.0,,,,0.0,,0.0,0.0,0.0,0.7272727256198347,,0.0,126,0,63,0,,,940.0,3.6363636363636362,0,0,1,0.0,0,0.0
A,52,No,Don’t know or N/A,No,No,Yes,500.0,4500.0,7500.0,5.0,Never had,Used to have but don’t have now,Yes,Yes,Female,"Yes, sometimes",Yes,Never had,"Yes, sometimes",No,No,No,Yes,Yes,Yes,Yes,Never had,Never had,Never had,Unknown,5.0,Never had,Never had,Unknown,Never had,Never had,0.0,0,0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39999999994666663,0.0,0.0,52,52,0,0,0.0,0.0,8000.0,1.6662963785825373,1,0,1,0.0,0,0.0
B,30,Yes,No,Yes,Yes,No,97.0,97.0,97.0,5.0,Have now,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,No,Yes,Have now,Have now,Used to have but don’t have now,Unknown,,Unknown,Unknown,No,Used to have but don’t have now,Used to have but don’t have now,0.0,2,1,1.25,4.0,,,,1.0,,1.0,30.0,0.2,0.0,1.0,1.0309278244234246,60,0,30,0,,,194.0,0.9897959183673469,1,1,0,1.8,0,0.9
D,59,Yes,Yes,No,No,Yes,40.0,240.0,480.0,30.0,Never had,Unknown,Unknown,No,Female,"Yes, always",Yes,Never had,"Yes, always",Yes,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,5.0,Never had,Never had,Unknown,Unknown,Unknown,3.0,0,0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49999999895833336,,0.0,236,0,0,0,0.0,0.0,520.0,1.991701244813278,1,0,1,0.0,0,0.0
C,22,No,Yes,Yes,Yes,Yes,300000.0,180000.0,3600000.0,1.0,Unknown,Have now,No,Yes,Female,"Yes, always",Yes,Never had,No,Don?t know / doesn?t apply,Yes,No,Unknown,Yes,Yes,No,Never had,Never had,Never had,No,,Unknown,Unknown,No,Unknown,Unknown,1.0,1,0,1.75,2.0,0.0,,,,0.0,0.0,0.0,0.0,0.9499999999997362,0.0,0.0,66,0,0,22,0.0,0.0,3900000.0,19.99988888950617,1,0,1,0.8,0,0.0
C,40,No,Yes,No,No,No,1200000.0,50000.0,40000.0,2.0,Unknown,Never had,No,Yes,Female,No,No,Never had,Yes,No,Yes,No,Unknown,Yes,Yes,No,Never had,Never had,Never had,No,,Unknown,Unknown,Yes,Unknown,Unknown,2.0,0,0,1.5,0.0,0.0,,,,0.0,0.0,0.0,0.0,-0.24999999999375,0.0,0.0,120,0,0,40,0.0,0.0,1240000.0,0.7999840003199936,0,0,0,0.0,0,0.0
D,57,Yes,Yes,No,No,Yes,20000.0,1440.0,2400.0,7.0,Never had,Unknown,Yes,Yes,Male,"Yes, sometimes",Yes,Never had,"Yes, sometimes",No,Yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,5.0,Never had,Never had,Yes,Unknown,Unknown,0.0,0,0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39999999983333334,,0.0,228,0,0,0,0.0,0.0,22400.0,1.6655100624566272,1,0,1,0.0,0,0.0
C,44,Yes,Yes,No,No,Yes,120000.0,320000.0,400000.0,21.0,Unknown,Have now,No,Yes,Male,"Yes, sometimes",No,Never had,No,No,Yes,No,Unknown,Yes,No,No,Never had,Never had,Never had,Yes,,Unknown,Unknown,Yes,Unknown,Unknown,1.0,1,0,1.75,2.0,0.0,,,,0.0,0.0,0.0,0.0,0.1999999999995,0.0,0.0,132,0,0,44,0.0,0.0,520000.0,1.249996093762207,1,0,1,0.8,0,0.0
C,40,Yes,Yes,No,No,Yes,360000.0,3600000.0,4320000.0,18.0,Unknown,Never had,Yes,Yes,Male,No,No,Never had,No,Yes,Yes,No,Unknown,Yes,No,No,Never had,Never had,Never had,No,,Unknown,Unknown,Yes,Unknown,Unknown,1.0,0,0,1.75,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.16666666666662808,0.0,0.0,120,0,0,40,0.0,0.0,4680000.0,1.1999996666667592,0,0,1,0.0,0,0.0
D,40,Yes,Don’t know or N/A,No,Yes,Yes,100.0,540.0,300.0,2.0,Never had,Have now,Unknown,Yes,Female,"Yes, sometimes",No,Never had,No,Yes,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,0.0,Never had,Have now,Unknown,Unknown,Unknown,1.0,1,1,0.75,2.0,0.0,0.0,1.0,0.0,0.0,1.0,40.0,0.2,-0.7999999973333334,,0.0,160,0,0,0,0.0,0.0,400.0,0.5545286506469501,1,0,0,0.7,0,0.7
C,32,Don’t know or N/A,Yes,No,Yes,Yes,120000.0,40000.0,25000.0,4.0,Unknown,Never had,No,No,Male,"Yes, sometimes",Yes,Never had,Yes,Don?t know / doesn?t apply,Yes,No,Unknown,Yes,Yes,No,Never had,Never had,Have now,No,,Unknown,Unknown,Yes,Unknown,Unknown,2.0,1,0,1.5,2.0,0.0,,,,0.0,0.0,0.0,0.0,-0.599999999976,0.0,0.0,96,0,0,32,0.0,0.0,145000.0,0.6249843753906152,1,1,0,0.8,0,0.0
C,33,Yes,No,No,No,Yes,300000.0,20000.0,7000.0,3.0,Unknown,Never had,No,Yes,Male,No,Yes,Never had,No,Don?t know / doesn?t apply,Don?t know / doesn?t apply,No,Unknown,Yes,Yes,No,Never had,Never had,Never had,No,,Unknown,Unknown,Yes,Unknown,Unknown,1.0,0,0,1.75,0.0,0.0,,,,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,99,0,0,33,0.0,0.0,307000.0,0.34998250087495625,0,0,0,0.0,0,0.0
C,37,Don’t know or N/A,Yes,No,No,Yes,150000.0,1440000.0,1800000.0,6.0,Unknown,Have now,No,Yes,Female,"Yes, sometimes",No,Never had,No,No,Yes,No,Unknown,Yes,Yes,No,Never had,Never had,Never had,No,,Unknown,Unknown,Yes,Unknown,Unknown,1.0,1,0,1.25,2.0,0.0,,,,0.0,0.0,0.0,0.0,0.19999999999988888,0.0,0.0,111,0,0,37,0.0,0.0,1950000.0,1.2499991319450472,1,0,1,0.8,0,0.0
B,47,No,Yes,Yes,Don't know,Yes,97.0,5000.0,2500.0,13.0,Never had,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,Yes,Yes,Unknown,Used to have but don’t have now,Used to have but don’t have now,Have now,Unknown,,Unknown,Unknown,No,Used to have but don’t have now,Used to have but don’t have now,0.0,1,0,1.25,2.0,,,,0.0,,0.0,0.0,0.0,-0.9999999996000001,0.0,0.0,94,0,47,0,,,2597.0,0.4999000199960008,0,1,0,0.9,0,0.0
C,29,Yes,Yes,No,Don't know,Don't know,220000.0,25000.0,30000.0,2.0,Unknown,Never had,No,Yes,Male,"Yes, sometimes",Yes,Never had,No,Don?t know / doesn?t apply,Don?t know / doesn?t apply,No,Unknown,Yes,No,No,Never had,Never had,Never had,No,,Unknown,Unknown,Yes,Unknown,Unknown,1.0,0,0,2.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.1666666666611111,0.0,0.0,87,0,0,29,0.0,0.0,250000.0,1.1999520019199232,1,0,1,0.0,0,0.0
A,103,Yes,Yes,No,No,Yes,900.0,350.0,15000.0,25.0,Never had,Have now,Yes,Yes,Female,"Yes, sometimes",No,Never had,No,Don't know,No,No,No,Yes,Yes,Yes,Have now,Never had,Never had,Unknown,5.0,Never had,Never had,Unknown,Never had,Used to have but don’t have now,1.0,2,0,1.75,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9766666666015555,1.0,0.006666666666222222,103,103,0,0,0.0,0.0,15900.0,42.73504273504273,2,0,2,2.0,0,0.0
D,42,Yes,No,No,Don't know,Don't know,1500.0,16800.0,36000.0,3.0,Never had,Unknown,Unknown,No,Female,"Yes, sometimes",No,Never had,No,Don't know,Yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,0.0,Never had,Never had,Unknown,Unknown,Unknown,1.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5333333333185185,,0.0,168,0,0,0,0.0,0.0,37500.0,2.1427295994286055,1,0,1,0.0,0,0.0
A,37,Yes,Yes,No,No,Yes,2500.0,1000.0,1700.0,3.0,Never had,Have now,Yes,Yes,Female,No,Yes,Never had,No,No,No,No,Don't know,Yes,Yes,Unknown,Used to have but don’t have now,Never had,Never had,Unknown,4.0,Never had,Never had,Unknown,Never had,Used to have but don’t have now,1.0,1,0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4117647056401384,0.0,0.0,37,37,0,0,0.0,0.0,4200.0,1.6983016983016983,0,0,1,1.0,0,0.0
D,31,Yes,Yes,No,Don't know,Yes,100.0,600.0,960.0,6.0,Never had,Unknown,Unknown,Yes,Female,"Yes, sometimes",No,Never had,No,Don't know,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,8.0,Never had,Never had,Unknown,Unknown,Unknown,1.0,0,0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.374999999609375,,0.0,124,0,0,0,0.0,0.0,1060.0,1.5973377703826954,1,0,1,0.0,0,0.0
C,45,Don’t know or N/A,Yes,No,Yes,Yes,450000.0,300000.0,450000.0,15.0,Unknown,Have now,No,Yes,Female,"Yes, sometimes",No,Have now,Yes,No,Yes,No,Unknown,Yes,Yes,No,Never had,Never had,Never had,Yes,,Unknown,Unknown,Yes,Never had,Never had,2.0,2,0,1.25,4.0,0.0,,,,1.0,1.0,45.0,0.2,0.3333333333325926,0.0,0.0,135,0,0,45,0.0,0.0,900000.0,1.4999950000166666,2,1,2,1.6,0,0.8
B,56,Yes,Yes,No,Yes,Yes,500.0,150.0,400.0,12.0,Never had,Have now,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,No,Yes,Yes,Unknown,Unknown,Unknown,Yes,,Unknown,Unknown,Yes,Have now,Have now,0.0,1,0,1.25,2.0,,,,0.0,,0.0,0.0,0.0,0.6249999984375,,0.0,112,0,56,0,,,900.0,2.6490066225165565,0,0,1,0.9,0,0.0
C,26,Don’t know or N/A,No,No,No,Don't know,200000.0,120000.0,220000.0,2.0,Unknown,Have now,No,Yes,Female,No,No,Have now,Yes,No,Yes,No,Unknown,Yes,No,No,Never had,Never had,Never had,Yes,,Unknown,Unknown,No,Have now,Never had,2.0,2,0,1.0,4.0,0.0,,,,1.0,1.0,26.0,0.2,0.4545454545433884,0.0,0.0,78,0,0,26,0.0,0.0,420000.0,1.8333180556828692,1,1,1,1.6,0,0.8
C,27,No,No,No,Don't know,Don't know,150000.0,250000.0,900000.0,2.0,Unknown,Never had,No,Yes,Female,No,No,Never had,No,Don?t know / doesn?t apply,Don?t know / doesn?t apply,No,Unknown,Yes,No,No,Never had,Never had,Never had,No,,Unknown,Unknown,Yes,Unknown,Unknown,1.0,0,0,1.25,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.7222222222214197,0.0,0.0,81,0,0,27,0.0,0.0,1050000.0,3.5999856000576,0,0,1,0.0,0,0.0
C,32,Don’t know or N/A,Yes,No,Don't know,Don't know,30000.0,8000.0,12000.0,,Unknown,Never had,No,Yes,Female,No,Yes,Never had,Yes,Don?t know / doesn?t apply,Don?t know / doesn?t apply,No,Unknown,Yes,No,No,Never had,Never had,Never had,No,11.0,Unknown,Unknown,Yes,Unknown,Unknown,2.0,0,0,1.5,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.33333333330555553,0.0,0.0,96,0,0,32,0.0,0.0,42000.0,1.4998125234345707,0,0,1,0.0,0,0.0
C,38,Yes,No,No,Don't know,Don't know,500000.0,120000.0,200000.0,16.0,Unknown,Have now,No,Yes,Male,"Yes, sometimes",No,Never had,No,Don?t know / doesn?t apply,Don?t know / doesn?t apply,No,Unknown,Yes,Yes,No,Never had,Never had,Never had,No,,Unknown,Unknown,No,Unknown,Unknown,1.0,1,0,1.5,2.0,0.0,,,,0.0,0.0,0.0,0.0,0.399999999998,0.0,0.0,114,0,0,38,0.0,0.0,700000.0,1.6666527778935176,1,0,1,0.8,0,0.0
